STATE,Name,NAME,District,No_HH,TOT_P,ELG_POP,LIT,F_EMP,F_EMP_Female,EMP_AL,EMP_NAL,EMP_UN,FC_RUD,FC_INT,FC_ADV,MSL_RUD,MSL_INT,MSL_ADV,CHH_RUD,CHH_INT,CHH_ADV,MSW_RUD,MSW_INT,MSW_ADV,BF_RUD,BF_INT,BF_ADV,radio/transistor,TV,Telephone,Bicycle,2 wheeler,4 wheeler,No asset,State,District_2011,No_HH_2011,TOT_P_2011,EMP_AL_2011,EMP_NAL_2011,EMP_UN_2011,ELG_POP_2011,LIT_2011_val,F_EMP_2011,BF_RUD_2011,BF_INT_2011,BF_ADV_2011,CHH_RUD_2011,CHH_INT_2011,CHH_ADV_2011,FC_RUD_2011,FC_INT_2011,FC_ADV_2011,MSL_RUD_2011,MSL_INT_2011,MSL_ADV_2011,MSW_RUD_2011,MSW_INT_2011,MSW_ADV_2011,Radio_2011,TV_2011,Telephone_2011,Cycle_2011,2 Wheeler_2011,4 Wheeler_2011,No Asset_2011,EMP_2011,EMP_2001,MSW_2011,MSW_2001,BF_2011,BF_2001,MSL_2011,MSL_2001,FC_2011,FC_2001,CHH_2011,CHH_2001,Population Change,MSL_Change,MSW_Change,FC_Chnage,BF_Change,EMP_Change,CHH_Change,Asset Change,F_Main_Ch,F_Mar_Ch,EMP_2011,EMP_2001,ASSET_2011,ASSET_2001,F_Main_2001,F_Marg_2001,F_Main_2001_L,F_Marg_2001_L,F_Main_2011,F_marg_2011,F_Main_2011_L,F_marg_2011_L,Ind_2011,Ind_2001,Ind_change,LIT_2001,LIT_2011,LIT_Change,Formal_EMP_2001,Formal emp 2011,Formal emp change
3,PUNJAB,Kapurthala,36,136664,754521,659517,73.92591851,5.537992197,10.29140767,12.27246606,22.78682733,60.16160311,16.17127494,37.62730444,46.20142062,0.719200657,3.928568783,95.35223056,3.2367733,33.23803246,63.52519424,0.904370755,68.77217412,30.32345513,47.27688855,27.29481302,25.42829843,51.59357386,77.82032575,16.86529246,76.23526972,38.22873692,6.372814067,6.850552918,3,36,167989,815168,11.78547967,22.2555795,61.02753507,729143,79.07461225,4.824842315,17.2,11.5,71.3,5.4,38.1,56.5,7.7,23.8,68,0.7,1.7,97.6,1.4,45.7,52.9,22.6,87.7,58.5,64.7,54.7,14.3,3,Non Agri,Non Agri,3,2,3,2,3,3,3,3,2,3,10.55711983,0,1,0,1,0,0,0,0,-1,3,3,3,3,15.79607477,48.06941845,1,2,14.17359634,37.33070056,1,1,2,4,-1,2,3,1,3,3,0
3,PUNJAB,Jalandhar,37,364030,1962700,1732545,78.03803076,4.757105876,8.934086196,8.112343402,26.47977397,60.93405943,13.14438063,41.35679212,45.49882725,0.541940637,2.476277793,96.98178157,3.308453374,35.60018449,61.09136214,1.199187792,56.35198299,42.44882922,34.10710569,34.44740054,31.44549377,53.19820909,80.57141411,24.46494963,75.48667788,40.85141208,8.477560227,5.773481751,3,37,461635,2193590,6.801952739,28.25097291,60.63250526,1967288,82.47582459,5.22907678,13.9,8.1,78,5.5,42.1,52.4,8,24.8,66.7,0.4,1.2,98.4,1.3,33.3,65.4,29.2,88.4,52.2,63.1,52.5,15.9,2.6,Non Agri,Non Agri,3,2,3,2,3,3,3,3,2,2,13.54902759,0,1,0,1,0,0,0,0,0,3,3,3,3,13.75199391,46.33406871,1,1,14.91766146,37.83812441,1,1,4,4,0,2,3,1,3,3,0
3,PUNJAB,Hoshiarpur,38,279904,1480736,1296513,81.0156165,5.709931177,10.34510707,11.73424408,20.28417764,60.40525625,43.52517208,22.48315141,33.99167651,0.614901649,4.579001181,94.80609717,2.743656577,29.91273293,67.3436105,3.407879957,62.95685608,33.63526396,63.23838599,17.38717203,19.37444198,50.99759512,78.12887014,17.68526252,78.37727888,34.39957086,4.4630771,7.454062383,3,38,336994,1586625,9.31217364,19.6670789,64.75892868,1418294,84.58746917,4.140890394,36.7,7.8,55.5,6.1,39.6,54.3,27.5,10.1,62,0.5,2.4,97.1,2.2,44,53.8,18.9,86.7,48.5,68.9,50.6,10.2,3.5,Non Agri,Non Agri,3,2,3,1,3,3,3,3,2,3,9.39296405,0,1,0,1,0,0,0,0,-1,3,3,3,3,17.83326869,52.89632284,1,2,14.28915528,32.18745426,1,1,2,2,0,3,3,0,3,3,0
3,PUNJAB,Nawanshahr ,39,107763,587468,516049,76.43247056,15.18634858,27.93246509,15.00477668,31.19335567,48.9005889,30.0668791,48.07699433,21.85612657,0.579865871,3.807106599,95.61302753,2.364852347,29.99833265,67.636815,2.230538367,72.15717515,25.61228649,58.90548001,23.79302679,17.3014932,48.76986921,74.17188484,19.13742636,79.98721701,33.62017859,4.798251139,7.615139501,3,39,129500,612310,10.34314609,21.22705794,62.82162554,549591,79.77914486,4.226415644,29.8,8.5,61.7,5.7,39.2,55.1,18,29.9,51.6,0.7,2,97.3,2.3,49.3,48.4,21.4,84.9,46.3,71.3,49.9,11.2,3.2,Non Agri,Non Agri,2,2,3,1,3,3,3,2,2,3,6.499770371,0,0,1,1,0,0,0,-1,-1,3,3,3,3,32.87221325,58.81469181,3,3,13.38735613,35.19888391,1,1,2,2,0,2,3,1,3,3,0
3,PUNJAB,Fatehgarh Sahib,40,93414,538041,471667,73.64602569,7.135966688,13.57702982,13.50783498,25.08295047,56.29564926,11.44195888,55.83542063,32.72262049,0.454525827,2.870746243,96.67472793,3.338227673,37.49460183,59.1671705,1.999481776,71.45448264,26.54603558,39.82984971,37.15127829,23.018872,38.99421316,70.44934358,18.96916566,80.10019002,40.37830368,6.09885127,6.560934531,3,40,118100,600163,11.26017896,24.65859055,59.99512006,536892,79.35171319,4.607071813,14.3,14.7,71,5.8,37.8,56.4,4.2,37.9,57.2,0.5,1.3,98.2,2.7,59.1,38.2,12,84.7,57.1,73.3,55,15.8,3,Non Agri,Non Agri,2,2,3,2,3,3,3,2,2,2,13.82861214,0,0,1,1,0,0,0,0,-1,3,3,3,3,18.49137457,54.35134127,1,2,12.82636314,33.14340414,1,1,4,2,1,2,3,1,3,3,0
3,PUNJAB,Ludhiana,41,558650,3032831,2661821,76.49943403,6.465724029,12.56142733,7.763256808,31.36473114,56.81009354,7.73026346,45.95331131,46.31642523,0.853427524,3.474107086,95.67246539,4.138290766,38.38538759,57.47632164,0.927551086,57.62383667,41.44861224,19.41945698,50.40548331,30.17505971,36.10677453,72.92641635,25.30797881,72.39309278,37.18367085,8.589364642,8.567768149,3,41,716826,3498739,6.843488381,29.71481318,58.74874182,3114625,82.20010435,5.41638239,7.3,15.3,77.4,5.8,42.5,51.7,5.2,24.9,69.5,0.5,1.1,98.4,1.1,37.7,61.2,16.9,84.5,52.4,64.4,50.4,16.8,3.5,Non Agri,Non Agri,3,2,3,2,3,3,3,3,2,2,17.01106122,0,1,0,1,0,0,0,0,-1,3,3,3,3,16.52455025,49.84323119,1,2,14.81573858,42.7740682,1,1,4,4,0,2,3,1,3,3,0
3,PUNJAB,Moga,42,153744,894854,778558,63.51806802,8.825546716,16.33219638,20.44125165,18.42573065,53.91955384,15.80409842,55.8212782,28.37462338,1.602795618,6.582980302,91.81422408,6.210751681,42.93513981,50.85410851,2.539874666,74.4925782,22.96754713,33.38734553,52.31048552,14.30216895,33.85848805,62.71726894,15.52362545,75.97888969,28.1071654,6.109885533,11.48637656,3,42,193256,995746,16.98247431,17.33501424,59.57136908,888410,70.67558897,5.093819295,13.1,31.5,55.4,7.3,42.7,50,6.1,44.8,48.6,1.8,2.2,96,4.1,48,47.9,16.3,79.8,57.8,73.3,44.5,13.7,4.9,Unemployment,Unemployment,2,2,2,2,3,3,3,2,2,2,14.10967455,0,0,1,0,0,0,1,-1,-1,1,1,3,2,22.70705415,61.13851249,2,3,14.843217,39.6725116,1,1,2,2,0,1,2,1,2,2,0
3,PUNJAB,Firozpur,43,301112,1746107,1488353,60.68943322,5.422436747,9.843477667,19.62941587,16.3760882,56.41652216,38.63774545,37.8344412,23.52781335,2.11644345,12.02850456,85.85505199,5.302147692,46.10422915,48.59362316,3.31545571,62.29564993,34.38889436,49.58713898,36.54677676,13.86608426,32.80368467,56.1276999,12.38549093,64.60264462,24.30462384,4.325275382,16.89452428,3,43,385994,2029074,18.22713565,16.49336233,57.51222227,1780971,68.92369387,4.316072524,28.1,27.7,44.2,9.8,48.2,42,26.9,33.7,39.1,2,4.3,93.7,4.4,52.4,43.2,13,74.2,58.9,63.6,39.7,9.9,6.8,Unemployment,Unemployment,2,2,2,2,3,3,3,2,2,2,19.66052408,0,0,1,0,0,0,1,0,0,1,1,3,2,15.06002176,66.12286877,1,3,12.43090617,60.30448266,1,3,2,2,0,1,2,1,2,2,0
3,PUNJAB,Muktsar,44,135442,777493,672908,58.20379606,7.710712311,14.16582031,22.62285483,16.69589305,53.99489975,42.44802873,34.83299452,22.71897675,2.12336593,11.2459751,86.63065897,8.062410043,49.09708723,42.84050272,2.811864734,54.58504592,42.60308934,34.7921891,51.67376434,13.53404656,28.35680264,59.90162183,13.33892244,59.38005431,21.30191563,5.534699449,19.51686377,3,44,174360,901896,20.97678052,15.03742428,57.95163998,797477,65.81355951,4.263195051,23,36.3,40.7,10.2,49.2,40.6,30,24.9,44.7,1.1,2.4,96.5,3.3,42,54.7,15.9,75.5,56.6,63.5,36,13.4,7.4,Unemployment,Unemployment,3,2,2,2,3,3,3,2,1,2,18.51204028,0,1,1,0,0,0,1,-1,0,1,1,3,2,19.61077788,70.38205943,2,3,11.83753765,59.49377611,1,3,2,2,0,1,1,0,2,2,0
3,PUNJAB,Faridkot,45,97690,550892,477150,61.95494079,7.666981033,14.1632081,17.45656502,20.65996018,56.04023892,29.49360102,37.93670794,32.56969104,2.175339216,7.620455894,90.20420489,7.204965063,43.07671481,49.71832013,2.32112547,63.44409618,34.23477835,36.84747634,43.10899605,20.04352761,31.38569837,60.64500005,17.96919745,68.10925639,28.02532516,5.504472514,15.10137351,3,45,120893,617508,16.63708484,18.09769116,59.5847843,548197,69.55255136,4.047997344,16.1,31.9,52,7.9,45.9,46.2,19.7,26.4,53.5,1.3,2.5,96.2,3.2,55.4,41.4,13.9,78.7,53,70,43.7,13.1,5.2,Unemployment,Unemployment,2,2,2,2,3,3,3,3,2,2,14.88986692,0,0,0,0,0,0,1,-1,-1,1,1,3,2,20.11458545,59.46343388,2,3,11.65401885,45.96981374,1,1,2,2,0,1,2,1,3,3,0
3,PUNJAB,Bathinda,46,208993,1183295,1033937,61.18071024,8.161812567,15.32972682,19.95875958,19.59142578,51.57664345,32.48407011,37.17023642,30.34569347,1.68033031,9.2145225,89.10514719,5.297556425,42.55860809,52.14383548,2.494690037,65.40385493,32.10145503,20.59670088,67.12239713,12.280902,29.25144411,60.49486869,20.88800445,64.65252,24.88139429,5.353137344,17.29310995,3,46,273902,1388525,17.98703713,18.59655078,55.5523768,1237380,68.27878259,5.06077357,12.9,49.2,37.9,6.6,44.4,49,21.2,32.5,45.9,1.1,2.7,96.2,3.4,39.6,57,16.3,76.7,58.9,66.3,39.8,13.6,6.3,Unemployment,Unemployment,3,2,2,2,3,3,3,3,2,2,19.67653735,0,1,0,0,0,0,1,-1,-1,1,1,3,2,20.63659751,73.08568501,2,3,13.83345336,55.88132528,1,2,2,2,0,1,1,0,3,3,0
3,PUNJAB,Mansa,47,121075,688758,592669,52.41239208,7.158801962,13.16364268,22.66037198,15.74588851,52.5045177,36.38831568,43.36879673,20.24288759,1.55525862,13.79858597,84.64615541,6.539866716,49.25831332,44.20181997,2.544737999,74.40039241,23.05486959,48.1225263,42.47149961,9.405974087,24.68624201,45.38073813,11.6377998,51.3911911,16.37038666,3.014952133,29.67592436,3,47,149630,769751,21.79512634,14.28944741,52.04120364,684988,61.83465988,5.863898346,33,37,30,7,43.8,49.2,23.6,48.3,27.8,1.3,3.4,95.3,3.9,47.3,48.8,8.9,69.5,62,61.7,32.7,8.7,9.7,Unemployment,Unemployment,2,2,2,2,3,3,2,2,2,2,15.57682281,0,0,0,0,0,0,1,0,0,1,1,3,2,18.63967455,74.35630882,1,3,16.25042986,70.8238563,1,3,2,1,1,1,1,0,2,2,0
3,PUNJAB,Patiala,48,327859,1844934,1604904,69.7751392,6.012322232,11.252134,13.74555737,22.95539172,57.50829956,16.21242851,44.88800988,38.89956161,0.91802928,6.16670026,92.91527046,3.357184248,37.08901262,59.55380313,3.150903227,61.23019072,35.61890605,43.61190194,33.77717871,22.61091935,47.00026454,68.71960898,23.65334711,76.38444484,37.50944799,7.210072812,8.804262931,3,48,372293,1895686,10.34594846,23.54952537,60.76364665,1682794,75.27902999,4.630691576,15.3,18.5,66.2,5.9,41.4,52.7,7.4,32.8,59.3,0.7,1.6,97.7,2.7,39.9,57.4,16.4,85.3,60.7,70,53.6,15.8,3.3,Non Agri,Non Agri,3,2,3,2,3,3,3,3,2,2,4.853249789,0,1,0,1,0,0,0,0,-1,3,3,3,3,16.38192576,60.65572007,1,3,13.6616812,36.36232142,1,1,3,2,1,2,2,0,3,3,0
3,PUNJAB,Amritsar,49,541339,3096077,2667052,67.26524267,5.308820375,9.795238701,12.89993596,22.27373145,58.29852586,11.72088061,57.48959164,30.78952775,1.27482411,9.31126704,89.41390885,4.952853748,42.01171165,53.03543461,0.951217811,69.71161911,29.33716308,52.7186133,27.09133161,20.19005509,38.82860928,67.51855977,15.10414016,68.35179416,27.71592757,4.501840428,12.74579095,3,49,692319,3610283,11.84138578,22.73938391,59.30898876,3191265,73.66771484,5.272047292,25.44393322,12.81973194,61.73633484,6.9407383,49.86295321,43.19630849,6.270120855,39.93577238,53.56472421,1.452590642,3.287651068,95.25975829,2.15259064,61.69106135,36.15634801,15.71085916,84.51334212,65.15628215,61.77430895,45.69531531,10.58346297,4.658268515,Non Agri,Non Agri,2,2,3,2,3,3,3,2,2,2,19.65514733,0,0,1,1,0,0,0,0,-1,3,3,3,3,15.09316704,57.2533027,1,2,15.24560424,41.78538827,1,1,2,2,0,1,2,1,3,3,0
3,PUNJAB,Rupnagar,51,205954,1116108,973485,78.07690925,10.41752056,19.5202935,11.71142853,29.08211221,55.07450038,30.43851011,23.93213896,45.62935093,0.501658318,5.194417092,94.30392459,3.469476737,27.79255645,68.73796681,8.244538832,42.57775949,49.17770168,51.04275363,26.12248497,22.83476139,48.6314624,71.82679071,21.45667073,77.41312836,41.32753291,8.28520059,7.043302323,3,51,135635,684627,9.115074195,22.6339339,61.79898349,611701,82.18574107,5.288694967,33.8,7.9,58.3,5.8,33.4,60.8,31.5,15.6,52.6,0.5,2.2,97.3,4.9,34.3,60.8,13.6,84.3,56.7,71.9,54.4,13,3.2,Non Agri,Non Agri,3,3,3,2,3,3,3,3,3,3,-37.16379811,0,0,0,1,0,0,0,-1,-1,3,3,3,3,25.53718155,55.22076372,2,2,16.65782739,36.52418476,1,1,3,3,0,2,3,1,3,3,0
3,PUNJAB,Sangrur,53,348922,2000173,1736180,59.97707611,9.250020159,17.25209586,19.41492242,21.71422318,53.1098158,22.05032533,53.32156977,24.6281049,0.889487014,7.070266586,92.0402464,3.838945092,45.07186651,51.0891884,2.096070373,69.39442684,28.50950278,39.56484447,45.74302489,14.69213064,29.38686043,55.27555326,22.15977844,74.69582721,27.49005825,4.041390026,13.47717224,3,53,434668,2250696,15.61594013,18.62046773,61.18046773,2004375,67.94676645,3.905057686,17.44015663,36.76523093,45.79461244,5.78648394,43.42546587,50.78805019,9.579530124,43.10117469,46.84593575,0.900000003,1.779921687,97.32007831,2.80695381,46.81547388,50.37757231,9.792654624,77.73359438,44.32703213,76.04054819,46.08070481,11.27992169,4.693046187,Unemployment,Unemployment,2,2,2,2,3,3,3,2,2,2,15.44741905,0,0,1,0,0,0,1,-1,-1,1,1,3,2,22.49018312,68.31097159,2,3,11.40615482,39.76029522,1,1,2,2,0,1,1,0,3,3,0
4,CHANDIGARH,Chandigarh,55,206465,900635,785022,81.93974182,6.616247698,13.19263291,0.285851861,41.62240039,56.63535544,4.77615194,32.59542892,62.62841914,0.283834789,2.842806051,96.87335916,2.796606415,27.47984228,69.7235513,0.176344129,7.973132288,91.85052358,21.14742567,10.53111285,68.32146148,53.33171519,73.92930384,32.08274304,68.33929403,43.19341384,15.43110195,6.758537334,4,55,241173,1055450,0.380869558,40.85015641,56.82381498,936016,86.04959744,7.343784722,12.4,0.5,87.1,3.5,27.2,69.3,4.6,22.5,71.7,0.2,1.3,98.5,0.6,2.7,96.7,28.1,82.5,49,57.5,46.7,25.7,2.3,Non Agri,Non Agri,3,3,3,3,3,3,3,3,3,3,19.23436541,0,0,0,0,0,0,0,0,0,3,3,3,3,15.78745794,35.54622584,1,1,17.81130726,39.75394079,1,1,3,3,0,3,3,0,3,3,0
5,UTTARAKHAND,Uttarkashi,56,55558,295013,245255,65.71160629,20.58673625,35.30843304,35.44514893,11.38039999,44.58665471,70.10877144,5.072514294,24.81871427,0.5490866,48.13659183,51.31432157,2.178915075,21.76823316,76.05285176,23.6246688,0.801840747,75.57349045,67.16985079,25.29458932,7.535559894,47.75135964,25.80881328,5.285176405,2.660019523,3.191674801,1.357899874,43.51206247,5,56,67602,330086,34.96558942,10.26925882,44.57799908,283779,75.80758266,20.00465151,56.5,5.3,38.2,2.9,26.1,71,64.9,2.6,32.2,0.4,18,81.6,17.6,1.9,80.5,12.6,44.2,59.2,2,6.1,2.5,26.9,Agricultural,Agricultural,3,3,1,1,3,2,1,1,3,3,15.70773277,1,0,0,0,0,0,1,0,0,2,2,2,1,43.96475157,57.05061248,3,2,44.2239828,56.18319554,3,2,1,1,0,1,2,1,2,1,-1
5,UTTARAKHAND,Chamoli,57,76121,370359,314649,75.43453181,13.39905736,22.59208848,18.83527359,11.96094696,47.64674288,66.37029762,4.934027733,28.69567465,0.59575348,41.38612838,58.01811814,2.414029284,33.30533335,64.28063737,16.38645145,0.788307207,82.82524134,71.17380235,22.1294633,6.69673434,68.10069655,29.01875137,5.029658443,1.029968597,1.552060583,1.228983859,27.84016748,5,57,88964,391605,20.82346425,13.08934611,46.69518389,339444,82.65163031,14.59710586,47,22.4,30.6,2.3,24.1,73.6,64.5,2.6,32.5,0.6,11.2,88.2,13.1,1.1,85.8,20.6,54.3,59,1,2.7,2.9,21.4,Agricultural,Unemployment,3,3,2,1,3,2,1,1,3,3,7.880209376,1,0,0,1,1,0,1,0,-1,2,1,2,1,43.50877193,59.06028395,3,3,43.04304391,57.05886821,3,2,2,2,0,2,3,1,2,2,0
5,UTTARAKHAND,Rudraprayag,58,47539,227439,191563,73.64574579,20.88816734,33.37169736,29.06197961,10.64715002,46.73658274,68.55376409,3.495373177,27.95086273,0.25053542,50.81221966,48.93724492,3.372125914,29.03988362,67.58799046,15.41398957,0.959712288,83.62629814,73.75035358,20.90556431,5.344082111,60.43358791,23.81096699,3.990382673,0.751606255,0.959712288,0.985978098,36.25692003,5,58,53542,242285,27.77933685,9.773162924,46.23642616,210239,81.30413482,19.62956445,47.6,25.2,27.2,1.8,19.4,78.8,59.9,2.8,37.1,0.4,7.2,92.4,9.7,2.2,88.1,17,55.4,65.1,0.8,2.9,2.1,17.9,Agricultural,Agricultural,3,3,2,1,3,2,1,1,3,3,9.749273085,1,0,0,1,0,0,1,0,-1,2,2,2,1,52.60293422,63.60485269,3,3,52.27232426,56.99196057,3,2,1,1,0,2,3,1,2,1,-1
5,UTTARAKHAND,Tehri Garhwal,59,117754,604747,506223,66.73264549,14.89343629,24.35371908,22.82492103,12.97056831,47.70782837,64.33420281,5.43638514,30.22941205,0.36453186,46.23479092,53.40067722,2.36864702,29.91672472,67.71462826,22.82212465,2.38889879,74.78897656,68.81065405,19.977156,11.21218995,50.99638708,28.78343567,4.456199472,2.536331675,3.24919398,1.006107934,40.92477683,5,59,132714,618931,18.92381063,12.12991836,47.50970476,534274,76.36418766,12.59522268,44.3,12,43.7,2.5,25.5,72,59,2.4,38.3,0.4,9.6,90,17.1,5.6,77.3,13.3,51.2,65.4,2.9,7.3,3.2,19.5,Agricultural,Agricultural,3,3,3,1,3,2,1,1,3,3,5.541233804,1,0,0,1,0,0,1,0,0,2,2,2,1,41.60701967,67.42306311,3,3,40.5594532,63.15201257,3,3,2,2,0,1,2,1,2,2,0
5,UTTARAKHAND,Dehradun,60,239975,1282143,1109657,78.98305512,4.706679632,8.667684546,6.614115893,23.71093049,63.91001904,26.90499298,12.89567795,60.19932907,0.72011948,14.97759874,84.30228178,3.85230682,27.95215748,68.1955357,4.854713127,11.9991846,83.14610227,28.55174003,45.10828381,26.33997616,40.08916187,68.45743762,23.07218478,51.3234688,32.72001312,7.199865282,15.69771822,5,60,347001,1696694,5.404329778,27.24766261,61.01995797,1495042,84.24552621,5.917291956,14.3,9.1,76.6,3,23.1,73.9,22,4.8,72.6,0.4,3.2,96.4,2.3,13.1,84.6,12.2,80.7,58.5,40.2,47.1,14.9,5.1,Non Agri,Non Agri,3,3,3,2,3,3,3,3,3,3,34.73010128,0,0,0,1,0,0,0,0,0,3,3,3,3,15.52076647,36.76978631,1,1,18.12229982,37.48982633,1,1,3,3,0,3,3,0,3,3,0
5,UTTARAKHAND,Garhwal,61,149987,697078,595823,77.48525988,12.47048201,20.30014999,16.85735529,11.95103244,54.70617952,60.21027808,4.973960892,34.81576103,0.21093315,38.67806492,61.11100193,1.297697422,20.6969965,78.00530608,17.62994989,2.627493367,79.74255675,68.22901313,24.70145098,7.069535882,60.04126953,40.61183715,6.70924634,8.041007501,4.386361403,1.243326455,28.75241558,5,61,161778,687271,13.1605814,14.09284519,54.56320334,603370,82.02081641,10.34091851,45,15.4,39.6,1.8,23.4,74.8,53.9,2.1,43.7,0.4,9.2,90.4,10,4.1,85.9,21.4,61.6,58.4,8.5,9.6,3,17.9,Unemployment,Unemployment,3,3,3,1,3,2,1,1,3,3,1.266651338,1,0,0,1,0,0,1,0,0,1,1,2,1,43.28767762,61.63361297,3,3,37.94355354,58.68493251,3,3,2,2,0,2,3,1,2,2,0
5,UTTARAKHAND,Pithoragarh,62,98514,462289,390209,75.94955524,13.67805458,22.7434654,19.21431848,12.57941257,49.07626426,60.84762968,3.772205867,35.38016445,0.59892396,45.01471932,54.38635672,1.468886407,23.43112374,75.09998985,22.18048929,2.285047203,75.53446351,70.67201299,22.31651609,7.011470917,62.57943356,31.89929956,5.263425033,0.836463303,2.324637093,1.322708354,30.45985179,5,62,114730,483439,21.27665145,13.34964512,48.47267378,420146,82.24521952,15.49366173,44.9,17.4,37.7,2.1,23.1,74.8,56.2,2.7,40.8,0.3,11.7,88,15.7,4.6,79.7,18.4,52.9,51.2,1.4,5.5,2.7,26.7,Agricultural,Unemployment,3,3,2,1,3,2,1,1,3,3,7.672042418,1,0,0,1,1,0,1,0,-1,2,1,2,1,43.02123132,62.34677884,3,3,44.74536194,53.31014378,3,2,2,2,0,2,3,1,2,2,0
5,UTTARAKHAND,Bageshwar,63,51949,249462,208256,71.28918254,21.77368239,34.62719164,30.90283113,10.20666872,42.93369699,79.05767231,2.864352583,18.07797511,0.97854144,53.40563239,45.61582617,1.334900027,16.78545286,81.87964711,41.2393574,1.490927303,57.2697153,75.81962476,20.05624687,4.124128366,59.3847517,20.72080749,1.918557615,1.08448588,1.069075779,0.835997997,35.68594214,5,63,58046,259898,25.31403507,9.492818872,44.88762492,224338,80.00561653,17.49636709,45.9,17.5,36.6,2.9,24.6,72.5,73.9,2.6,23.2,0.6,16,83.4,17.2,3.3,79.5,20.8,44.8,55.8,1.7,3.5,2,26.7,Agricultural,Agricultural,3,3,2,1,3,2,1,1,3,3,7.72222649,1,0,0,1,0,0,1,0,-1,2,2,2,1,52.96508708,60.18476724,3,3,50.26701671,56.3716989,3,2,1,1,0,2,3,1,1,1,0
5,UTTARAKHAND,Almora,64,131052,630567,533199,73.63854771,19.9396473,31.57469581,27.67353277,10.70782203,45.20207277,73.96031023,4.605567925,21.43412185,0.39525396,48.02746604,51.57728,0.964598993,19.7970681,79.23833291,22.55936281,1.486872189,75.953765,69.89793631,20.72356132,9.378502369,58.27343505,29.74267398,5.499185583,1.541415741,2.355085999,1.312033951,35.20674248,5,64,140577,622506,25.10102798,11.9692344,45.0225285,542424,80.47154993,18.22504166,45,15.2,39.8,1.7,23.2,75.1,68.6,2.3,28.9,0.3,18.3,81.4,15.3,4.2,80.5,25.6,50.4,59,1.9,4.8,2.4,20.3,Agricultural,Agricultural,3,3,3,1,3,2,1,1,3,3,1.730123275,1,0,0,1,0,0,1,0,0,2,2,2,1,51.95138994,62.86886089,3,3,49.16350869,58.57329641,3,3,1,1,0,2,3,1,2,2,0
5,UTTARAKHAND,Champawat,65,43902,224542,184603,70.39268051,10.78476514,17.5474625,18.9043515,11.52039783,51.13405524,67.64070495,2.61057419,29.74872086,0.47072201,56.59351904,42.93575895,3.188175099,32.83229107,63.97953383,23.37009665,13.05059693,63.57930642,71.04491188,17.26208073,11.69300739,54.91074474,28.31381467,5.630471859,13.33939738,4.097782831,1.259806708,33.92154633,5,65,53953,259648,15.25065133,12.91303567,55.27535711,222620,79.8337975,8.735064235,53.8,6.6,39.6,5.9,38.5,55.6,61.8,1.8,36.1,0.5,23,76.5,16.8,17.9,65.3,16,43.1,52.4,14.4,9.8,2.6,29.3,Unemployment,Unemployment,3,3,1,1,3,2,1,1,2,3,20.59392318,1,0,0,0,0,0,1,0,-1,1,1,2,1,35.44734265,64.60358958,3,3,31.01534339,53.41488554,3,2,2,2,0,2,3,1,2,2,0
5,UTTARAKHAND,Nainital,66,142113,762909,649264,78.3550297,8.721875847,15.61484055,15.50848345,18.52928855,57.03642894,47.2730412,6.76973547,45.95722333,0.55683052,30.44150762,69.00166186,4.658239869,28.83720261,66.50455752,15.92794296,10.85675643,73.21530061,39.54000331,31.09689858,29.36309811,48.63706017,51.59387343,13.25314206,30.93790692,13.35458018,3.120840857,23.83292207,5,66,191383,954605,14.5530769,21.14633527,54.69516447,830333,83.88200878,9.519433769,21.7,6.4,71.9,4.2,27,68.8,40.6,3.4,55.5,0.5,8.2,91.3,7.4,12.6,80,14.3,67.3,59.9,30.5,26.3,7.4,11.8,Unemployment,Unemployment,3,3,3,2,3,2,3,3,3,3,27.88834742,1,0,0,1,0,0,1,0,0,1,1,3,2,25.62410914,51.71866372,2,2,26.66551966,50.40686084,2,2,3,2,1,3,3,0,3,3,0
5,UTTARAKHAND,Udham Singh Nagar,67,208076,1235614,1016323,64.85782571,3.570518428,6.191118011,15.13987187,14.3921765,61.41423543,57.37510031,13.45835686,29.16654283,0.42945879,31.75666974,67.81387147,6.357674285,47.70212302,45.94020269,1.525148354,66.10792443,32.36692721,46.62575168,30.75509456,22.61915376,35.85114077,49.92768053,10.69981474,69.78036675,14.92257854,2.708512894,15.3579814,5,67,308581,1648902,14.24767915,17.50193697,58.34040036,1419740,73.10063815,5.472903489,31.7,6,62.3,5.8,42.6,51.6,54.8,5,39.8,0.7,14.2,85.1,1.4,61.8,36.8,7.9,64.1,67.7,64.9,29.5,5.6,7.6,Unemployment,Unemployment,2,2,3,2,3,2,1,1,2,2,39.69377845,1,0,0,1,0,0,1,0,0,1,1,3,2,12.09031755,47.73352171,1,2,17.23769972,49.16913061,1,2,2,2,0,1,2,1,2,2,0
